Customer_Code,Order_Frequency,Total_Spending,Avg_Order_Value,Last_Activity,Total_Pieces,Avg_Pieces_Per_Order,Total_Weight,Avg_Weight_Per_Order,Avg_Discount_Rate,Total_Discount,Primary_Service,Delivery_Rate,Package_Usage_Rate,Laundry_Orders,Laundry_Spending,Laundry_Weight,DryClean_Orders,DryClean_Spending,DryClean_Pieces,Laundry_Ratio,DryClean_Ratio,Recency,Avg_Monthly_Orders,Value_Per_Kg,RF_Segment
Cust1607207,1,76,76.0,2024-09-13 13:25:00,4,4.0,1.18,1.18,18.91,18.91,WF,1.0,0.0,1.0,76.0,1.18,0.0,0.0,0.0,1.0,0.0,112.0,0.08333333333333333,64.40677966101696,2
Cust1607506,1,156,156.0,2024-08-18 16:36:00,6,6.0,1.63,1.63,39.12,39.12,WSI,1.0,0.0,1.0,156.0,1.63,0.0,0.0,0.0,1.0,0.0,138.0,0.08333333333333333,95.70552147239265,2
Cust1608239,1,298,298.0,2024-08-12 11:36:00,11,11.0,3.1,3.1,74.47,74.47,WF,1.0,0.0,1.0,298.0,3.1,0.0,0.0,0.0,1.0,0.0,144.0,0.08333333333333333,96.12903225806451,2
Cust1608424,1,552,552.0,2024-08-31 18:38:00,4,4.0,0.0,0.0,138.0,138.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,552.0,4.0,0.0,1.0,125.0,0.08333333333333333,0.0,1
Cust1608660,1,292,292.0,2024-08-18 18:36:00,8,8.0,3.65,3.65,0.0,0.0,WF,1.0,0.0,1.0,292.0,3.65,0.0,0.0,0.0,1.0,0.0,138.0,0.08333333333333333,80.0,2
Cust1608711,1,157,157.0,2024-08-18 18:36:00,11,11.0,1.97,1.97,0.0,0.0,WF,1.0,0.0,1.0,157.0,1.97,0.0,0.0,0.0,1.0,0.0,138.0,0.08333333333333333,79.69543147208122,2
Cust1608824,1,367,367.0,2024-08-11 18:52:00,10,10.0,2.27,2.27,40.77,40.77,WSI,1.0,0.0,1.0,367.0,2.27,0.0,0.0,0.0,1.0,0.0,145.0,0.08333333333333333,161.67400881057267,2
Cust1610344,14,3269,233.5,2024-12-29 13:43:00,120,8.571428571428571,29.58,2.1128571428571425,25.934285714285718,363.08000000000004,WF,0.9285714285714286,1.0,10.0,2130.0,29.58,4.0,1139.0,6.0,0.7142857142857143,0.2857142857142857,5.0,1.1666666666666667,72.00811359026369,0
Cust1610362,1,256,256.0,2024-08-27 12:06:00,1,1.0,0.0,0.0,64.0,64.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,256.0,1.0,0.0,1.0,129.0,0.08333333333333333,0.0,1
Cust1610369,1,134,134.0,2024-08-20 19:55:00,4,4.0,1.4,1.4,33.55,33.55,WSI,1.0,0.0,1.0,134.0,1.4,0.0,0.0,0.0,1.0,0.0,136.0,0.08333333333333333,95.71428571428572,2
Cust1610451,4,1016,254.0,2024-11-12 15:44:00,13,3.25,2.9899999999999998,0.7474999999999999,27.0,108.0,CL,0.75,0.0,2.0,239.0,2.9899999999999998,2.0,777.0,4.0,0.5,0.5,52.0,0.3333333333333333,79.93311036789298,2
Cust1610914,2,1061,530.5,2024-11-10 10:23:00,25,12.5,4.7,2.35,132.6,265.2,CL,1.0,0.0,1.0,677.0,4.7,1.0,384.0,1.0,0.5,0.5,55.0,0.16666666666666666,144.04255319148936,2
Cust1611694,1,96,96.0,2024-08-17 12:49:00,5,5.0,1.2,1.2,0.0,0.0,WF,1.0,0.0,1.0,96.0,1.2,0.0,0.0,0.0,1.0,0.0,139.0,0.08333333333333333,80.0,2
Cust1613107,2,1169,584.5,2024-08-16 19:35:00,28,14.0,8.68,4.34,0.0,0.0,CL,1.0,0.0,1.0,694.0,8.68,1.0,475.0,3.0,0.5,0.5,140.0,0.16666666666666666,79.95391705069125,2
Cust1615673,1,169,169.0,2024-10-15 18:37:00,7,7.0,2.12,2.12,0.0,0.0,WF,1.0,0.0,1.0,169.0,2.12,0.0,0.0,0.0,1.0,0.0,80.0,0.08333333333333333,79.71698113207547,2
Cust1617294,2,464,232.0,2024-08-29 12:33:00,11,5.5,3.2699999999999996,1.6349999999999998,0.0,0.0,WF,1.0,0.0,2.0,464.0,3.2699999999999996,0.0,0.0,0.0,1.0,0.0,127.0,0.16666666666666666,141.8960244648318,2
Cust1617325,1,192,192.0,2024-09-20 19:01:00,13,13.0,2.39,2.39,0.0,0.0,WF,1.0,0.0,1.0,192.0,2.39,0.0,0.0,0.0,1.0,0.0,105.0,0.08333333333333333,80.3347280334728,2
Cust1617343,1,409,409.0,2024-08-26 19:14:00,23,23.0,5.11,5.11,0.0,0.0,WF,1.0,0.0,1.0,409.0,5.11,0.0,0.0,0.0,1.0,0.0,130.0,0.08333333333333333,80.03913894324853,2
Cust1617562,2,525,262.5,2024-09-20 19:12:00,23,11.5,7.03,3.515,18.64,37.28,WF,1.0,0.0,2.0,525.0,7.03,0.0,0.0,0.0,1.0,0.0,105.0,0.16666666666666666,74.67994310099573,2
Cust1622071,5,1942,388.4,2024-12-14 16:37:00,56,11.2,15.84,3.168,17.919999999999998,89.6,WF,1.0,0.0,3.0,1177.0,15.84,2.0,765.0,3.0,0.6,0.4,20.0,0.4166666666666667,74.30555555555556,2
Cust1624489,1,1010,1010.0,2024-11-01 13:45:00,11,11.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,1010.0,11.0,0.0,1.0,63.0,0.08333333333333333,0.0,1
Cust1624606,4,970,242.5,2024-10-25 18:11:00,44,11.0,12.120000000000001,3.0300000000000002,0.0,0.0,WF,1.0,0.0,4.0,970.0,12.120000000000001,0.0,0.0,0.0,1.0,0.0,70.0,0.3333333333333333,80.03300330033002,2
Cust1625003,3,463,154.33333333333334,2024-12-24 19:35:00,28,9.333333333333334,3.91,1.3033333333333335,0.0,0.0,WF,1.0,0.0,2.0,313.0,3.91,1.0,150.0,1.0,0.6666666666666666,0.3333333333333333,10.0,0.25,80.05115089514067,2
Cust1626326,6,717,119.5,2024-12-23 14:28:00,21,3.5,5.08,0.8466666666666667,0.0,0.0,WF,1.0,0.0,5.0,417.0,5.08,1.0,300.0,2.0,0.8333333333333334,0.16666666666666666,11.0,0.5,82.08661417322834,2
Cust1627456,2,1668,834.0,2024-10-22 17:15:00,33,16.5,5.92,2.96,71.04,142.08,CL,1.0,0.0,1.0,568.0,5.92,1.0,1100.0,10.0,0.5,0.5,73.0,0.16666666666666666,95.94594594594595,2
Cust1628008,2,366,183.0,2024-08-19 15:15:00,22,11.0,4.58,2.29,0.0,0.0,WF,1.0,0.0,2.0,366.0,4.58,0.0,0.0,0.0,1.0,0.0,137.0,0.16666666666666666,79.91266375545851,2
Cust1628177,1,1219,1219.0,2024-08-23 18:41:00,55,55.0,15.23,15.23,0.0,0.0,WF,1.0,0.0,1.0,1219.0,15.23,0.0,0.0,0.0,1.0,0.0,133.0,0.08333333333333333,80.03939592908732,2
Cust1628203,1,320,320.0,2024-08-24 18:36:00,1,1.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,0.0,1.0,132.0,0.08333333333333333,0.0,1
Cust1629684,3,534,178.0,2024-12-03 14:51:00,30,10.0,6.99,2.33,8.533333333333333,25.6,WF,1.0,0.0,3.0,534.0,6.99,0.0,0.0,0.0,1.0,0.0,31.0,0.25,76.39484978540773,2
Cust1630789,1,222,222.0,2024-08-23 18:44:00,14,14.0,3.47,3.47,55.54,55.54,WF,1.0,0.0,1.0,222.0,3.47,0.0,0.0,0.0,1.0,0.0,133.0,0.08333333333333333,63.97694524495677,2
Cust1630795,1,132,132.0,2024-11-21 09:02:00,7,7.0,2.06,2.06,32.93,32.93,WF,1.0,0.0,1.0,132.0,2.06,0.0,0.0,0.0,1.0,0.0,44.0,0.08333333333333333,64.07766990291262,2
Cust1632210,2,262,131.0,2024-09-23 19:06:00,16,8.0,3.2800000000000002,1.6400000000000001,0.0,0.0,WF,1.0,0.0,2.0,262.0,3.2800000000000002,0.0,0.0,0.0,1.0,0.0,102.0,0.16666666666666666,79.8780487804878,2
Cust1633335,1,300,300.0,2024-08-25 12:39:00,2,2.0,0.0,0.0,0.0,0.0,SHC,1.0,0.0,0.0,0.0,0.0,1.0,300.0,2.0,0.0,1.0,131.0,0.08333333333333333,0.0,1
Cust1633404,1,354,354.0,2024-08-22 17:29:00,18,18.0,4.43,4.43,0.0,0.0,WF,1.0,0.0,1.0,354.0,4.43,0.0,0.0,0.0,1.0,0.0,134.0,0.08333333333333333,79.9097065462754,2
Cust1633671,1,140,140.0,2024-08-26 19:27:00,7,7.0,1.74,1.74,0.0,0.0,WF,1.0,0.0,1.0,140.0,1.74,0.0,0.0,0.0,1.0,0.0,130.0,0.08333333333333333,80.45977011494253,2
Cust1635071,1,189,189.0,2024-08-25 17:59:00,6,6.0,1.58,1.58,0.0,0.0,WSI,1.0,0.0,1.0,189.0,1.58,0.0,0.0,0.0,1.0,0.0,131.0,0.08333333333333333,119.62025316455696,2
Cust1635111,1,570,570.0,2024-08-31 19:31:00,6,6.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,570.0,6.0,0.0,1.0,125.0,0.08333333333333333,0.0,1
Cust1635136,1,600,600.0,2024-08-25 12:28:00,4,4.0,0.0,0.0,0.0,0.0,SHC,1.0,0.0,0.0,0.0,0.0,1.0,600.0,4.0,0.0,1.0,131.0,0.08333333333333333,0.0,1
Cust1635870,1,218,218.0,2024-08-25 12:42:00,10,10.0,3.4,3.4,54.4,54.4,WF,1.0,0.0,1.0,218.0,3.4,0.0,0.0,0.0,1.0,0.0,131.0,0.08333333333333333,64.11764705882354,2
Cust1636408,3,550,183.33333333333334,2024-09-23 19:06:00,45,15.0,7.52,2.5066666666666664,17.226666666666667,51.68,WF,1.0,0.0,3.0,550.0,7.52,0.0,0.0,0.0,1.0,0.0,102.0,0.25,73.13829787234043,2
Cust1638065,1,373,373.0,2024-11-27 08:25:00,12,12.0,3.88,3.88,93.22,93.22,WSI,1.0,0.0,1.0,373.0,3.88,0.0,0.0,0.0,1.0,0.0,38.0,0.08333333333333333,96.1340206185567,2
Cust1639770,1,83,83.0,2024-08-27 19:29:00,4,4.0,0.87,0.87,20.83,20.83,WSI,1.0,0.0,1.0,83.0,0.87,0.0,0.0,0.0,1.0,0.0,129.0,0.08333333333333333,95.40229885057471,2
Cust1639789,2,297,148.5,2024-08-29 17:10:00,7,3.5,1.99,0.995,15.91,31.82,CL,1.0,0.0,1.0,127.0,1.99,1.0,170.0,2.0,0.5,0.5,127.0,0.16666666666666666,63.81909547738694,2
Cust1642901,1,105,105.0,2024-08-31 10:26:00,5,5.0,1.31,1.31,0.0,0.0,WF,1.0,0.0,1.0,105.0,1.31,0.0,0.0,0.0,1.0,0.0,126.0,0.08333333333333333,80.1526717557252,2
Cust1643175,2,172,86.0,2024-11-13 13:10:00,11,5.5,2.15,1.075,0.0,0.0,WF,1.0,0.0,2.0,172.0,2.15,0.0,0.0,0.0,1.0,0.0,51.0,0.16666666666666666,80.0,2
Cust1643446,1,1184,1184.0,2024-09-13 13:21:00,4,4.0,0.0,0.0,296.0,296.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,1184.0,4.0,0.0,1.0,112.0,0.08333333333333333,0.0,1
Cust1643586,1,254,254.0,2024-08-29 19:24:00,14,14.0,2.12,2.12,0.0,0.0,WSI,1.0,0.0,1.0,254.0,2.12,0.0,0.0,0.0,1.0,0.0,127.0,0.08333333333333333,119.81132075471697,2
Cust1645555,1,419,419.0,2024-08-30 19:11:00,11,11.0,3.49,3.49,0.0,0.0,WSI,1.0,0.0,1.0,419.0,3.49,0.0,0.0,0.0,1.0,0.0,126.0,0.08333333333333333,120.05730659025787,2
Cust1645651,2,483,241.5,2024-09-29 15:36:00,17,8.5,5.12,2.56,0.0,0.0,WF,1.0,0.0,2.0,483.0,5.12,0.0,0.0,0.0,1.0,0.0,96.0,0.16666666666666666,94.3359375,2
Cust1646759,1,140,140.0,2024-09-02 13:13:00,5,5.0,1.17,1.17,0.0,0.0,WSI,1.0,0.0,1.0,140.0,1.17,0.0,0.0,0.0,1.0,0.0,123.0,0.08333333333333333,119.65811965811966,2
Cust1646819,1,460,460.0,2024-09-02 19:06:00,23,23.0,0.0,0.0,0.0,0.0,SI,1.0,0.0,0.0,0.0,0.0,1.0,460.0,23.0,0.0,1.0,123.0,0.08333333333333333,0.0,1
Cust1647693,2,487,243.5,2024-11-16 17:28:00,12,6.0,3.3200000000000003,1.6600000000000001,0.0,0.0,WLS,1.0,0.0,2.0,487.0,3.3200000000000003,0.0,0.0,0.0,1.0,0.0,48.0,0.16666666666666666,146.6867469879518,2
Cust1647970,2,334,167.0,2024-08-29 12:41:00,2,1.0,0.61,0.305,0.0,0.0,CL,1.0,0.0,1.0,49.0,0.61,1.0,285.0,1.0,0.5,0.5,127.0,0.16666666666666666,80.32786885245902,2
Cust1649116,1,805,805.0,2024-09-05 15:37:00,8,8.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,805.0,8.0,0.0,1.0,120.0,0.08333333333333333,0.0,1
Cust1649392,1,344,344.0,2024-11-28 11:32:00,9,9.0,3.58,3.58,85.92,85.92,WSI,1.0,0.0,1.0,344.0,3.58,0.0,0.0,0.0,1.0,0.0,36.0,0.08333333333333333,96.08938547486034,2
Cust1651330,3,529,176.33333333333334,2024-12-19 16:34:00,30,10.0,5.55,1.8499999999999999,0.0,0.0,WF,1.0,0.0,3.0,529.0,5.55,0.0,0.0,0.0,1.0,0.0,15.0,0.25,95.31531531531532,2
Cust1651542,2,598,299.0,2024-09-13 13:15:00,18,9.0,5.5600000000000005,2.7800000000000002,34.63,69.26,WSI,1.0,0.0,2.0,598.0,5.5600000000000005,0.0,0.0,0.0,1.0,0.0,112.0,0.16666666666666666,107.55395683453237,2
Cust1651549,1,234,234.0,2024-09-05 17:16:00,8,8.0,1.95,1.95,0.0,0.0,WSI,1.0,0.0,1.0,234.0,1.95,0.0,0.0,0.0,1.0,0.0,120.0,0.08333333333333333,120.0,2
Cust1651633,2,294,147.0,2024-09-05 13:48:00,10,5.0,1.67,0.835,20.0,40.0,CL,1.0,0.0,1.0,134.0,1.67,1.0,160.0,1.0,0.5,0.5,120.0,0.16666666666666666,80.23952095808383,2
Cust1651950,2,511,255.5,2024-11-30 10:07:00,19,9.5,6.390000000000001,3.1950000000000003,0.0,0.0,WF,1.0,0.0,2.0,511.0,6.390000000000001,0.0,0.0,0.0,1.0,0.0,35.0,0.16666666666666666,79.96870109546165,2
Cust1653124,3,2819,939.6666666666666,2024-10-18 15:24:00,5,1.6666666666666667,0.0,0.0,215.76,647.28,CL,1.0,0.0,0.0,0.0,0.0,3.0,2819.0,5.0,0.0,1.0,77.0,0.25,0.0,1
Cust1654167,1,270,270.0,2024-08-31 17:44:00,17,17.0,4.22,4.22,67.46,67.46,WF,1.0,0.0,1.0,270.0,4.22,0.0,0.0,0.0,1.0,0.0,125.0,0.08333333333333333,63.98104265402844,2
Cust1655362,1,320,320.0,2024-12-10 13:43:00,2,2.0,0.0,0.0,0.0,0.0,SHC,1.0,0.0,0.0,0.0,0.0,1.0,320.0,2.0,0.0,1.0,24.0,0.08333333333333333,0.0,1
Cust1655386,1,237,237.0,2024-09-02 19:34:00,11,11.0,2.96,2.96,0.0,0.0,WF,1.0,0.0,1.0,237.0,2.96,0.0,0.0,0.0,1.0,0.0,123.0,0.08333333333333333,80.06756756756756,2
Cust1656931,3,825,275.0,2024-12-07 20:30:00,4,1.3333333333333333,0.0,0.0,20.0,60.0,CL,1.0,0.0,0.0,0.0,0.0,3.0,825.0,4.0,0.0,1.0,27.0,0.25,0.0,1
Cust1657434,1,128,128.0,2024-09-02 13:01:00,1,1.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,128.0,1.0,0.0,1.0,123.0,0.08333333333333333,0.0,1
Cust1657736,1,1690,1690.0,2024-09-06 12:04:00,11,11.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,1690.0,11.0,0.0,1.0,119.0,0.08333333333333333,0.0,1
Cust1658102,1,560,560.0,2024-09-12 19:12:00,9,9.0,0.0,0.0,140.0,140.0,"SI, CL",1.0,0.0,0.0,0.0,0.0,1.0,560.0,9.0,0.0,1.0,113.0,0.08333333333333333,0.0,1
Cust1658171,1,0,0.0,2024-09-13 13:43:00,1,1.0,0.0,0.0,0.0,0.0,RPCL,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,112.0,0.08333333333333333,0.0,1
Cust1658616,1,480,480.0,2024-09-02 14:16:00,4,4.0,0.0,0.0,120.0,120.0,SHC,1.0,0.0,0.0,0.0,0.0,1.0,480.0,4.0,0.0,1.0,123.0,0.08333333333333333,0.0,1
Cust1658646,3,304,101.33333333333333,2024-11-15 20:04:00,13,4.333333333333333,3.21,1.07,0.0,0.0,WF,0.6666666666666666,0.0,3.0,304.0,3.21,0.0,0.0,0.0,1.0,0.0,49.0,0.25,94.70404984423676,2
Cust1658786,2,352,176.0,2024-08-30 19:37:00,11,5.5,2.9299999999999997,1.4649999999999999,0.0,0.0,WF,0.5,0.0,2.0,352.0,2.9299999999999997,0.0,0.0,0.0,1.0,0.0,126.0,0.16666666666666666,120.13651877133107,2
Cust1658994,9,1430,158.88888888888889,2024-12-23 19:46:00,44,4.888888888888889,14.200000000000001,1.577777777777778,0.0,0.0,"WSI, WF",1.0,0.0,8.0,1340.0,14.200000000000001,1.0,90.0,1.0,0.8888888888888888,0.1111111111111111,11.0,0.75,94.36619718309858,2
Cust1659372,1,284,284.0,2024-09-05 18:43:00,8,8.0,2.96,2.96,71.04,71.04,WSI,1.0,0.0,1.0,284.0,2.96,0.0,0.0,0.0,1.0,0.0,120.0,0.08333333333333333,95.94594594594595,2
Cust1661567,3,701,233.66666666666666,2024-11-30 19:56:00,27,9.0,8.76,2.92,0.0,0.0,WF,1.0,0.0,3.0,701.0,8.76,0.0,0.0,0.0,1.0,0.0,34.0,0.25,80.02283105022832,2
Cust1661647,1,363,363.0,2024-09-05 17:44:00,17,17.0,4.97,4.97,90.64,90.64,"WSI, WF",1.0,0.0,1.0,363.0,4.97,0.0,0.0,0.0,1.0,0.0,120.0,0.08333333333333333,73.03822937625755,2
Cust1661656,4,1015,253.75,2024-12-26 19:28:00,20,5.0,5.140000000000001,1.2850000000000001,27.84,111.36,CL,1.0,0.0,2.0,535.0,5.140000000000001,2.0,480.0,3.0,0.5,0.5,8.0,0.3333333333333333,104.08560311284046,2
Cust1661865,2,460,230.0,2024-09-06 20:03:00,15,7.5,1.0,0.5,0.0,0.0,CL,0.5,0.0,1.0,80.0,1.0,1.0,380.0,4.0,0.5,0.5,119.0,0.16666666666666666,80.0,2
Cust1662779,1,370,370.0,2024-09-06 13:34:00,2,2.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,370.0,2.0,0.0,1.0,119.0,0.08333333333333333,0.0,1
Cust1662794,1,97,97.0,2024-09-10 11:37:00,6,6.0,1.51,1.51,24.22,24.22,WF,1.0,0.0,1.0,97.0,1.51,0.0,0.0,0.0,1.0,0.0,115.0,0.08333333333333333,64.23841059602648,2
Cust1662812,2,1152,576.0,2024-09-14 19:02:00,48,24.0,11.059999999999999,5.529999999999999,87.6,175.2,WSI,1.0,0.0,2.0,1152.0,11.059999999999999,0.0,0.0,0.0,1.0,0.0,111.0,0.16666666666666666,104.15913200723328,2
Cust1664383,1,236,236.0,2024-09-06 19:19:00,2,2.0,0.0,0.0,59.0,59.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,236.0,2.0,0.0,1.0,119.0,0.08333333333333333,0.0,1
Cust1664598,1,550,550.0,2024-09-06 20:16:00,44,44.0,8.59,8.59,137.44,137.44,WF,1.0,0.0,1.0,550.0,8.59,0.0,0.0,0.0,1.0,0.0,119.0,0.08333333333333333,64.0279394644936,2
Cust1664604,1,238,238.0,2024-12-13 18:45:00,7,7.0,2.97,2.97,0.0,0.0,WF,1.0,0.0,1.0,238.0,2.97,0.0,0.0,0.0,1.0,0.0,21.0,0.08333333333333333,80.13468013468012,2
Cust1664701,1,697,697.0,2024-09-10 18:15:00,16,16.0,5.81,5.81,0.0,0.0,WSI,1.0,0.0,1.0,697.0,5.81,0.0,0.0,0.0,1.0,0.0,115.0,0.08333333333333333,119.96557659208263,2
Cust1664741,5,1935,387.0,2024-11-25 19:33:00,99,19.8,25.21,5.042,52.214,261.07,WF,0.8,0.0,4.0,1830.0,25.21,1.0,105.0,1.0,0.8,0.2,39.0,0.4166666666666667,72.59024196747322,2
Cust1667330,1,317,317.0,2024-09-21 18:57:00,7,7.0,2.64,2.64,0.0,0.0,WSI,1.0,0.0,1.0,317.0,2.64,0.0,0.0,0.0,1.0,0.0,104.0,0.08333333333333333,120.07575757575756,2
Cust1667346,2,1046,523.0,2024-09-13 13:44:00,44,22.0,11.1,5.55,130.8,261.6,CL,1.0,0.0,1.0,710.0,11.1,1.0,336.0,1.0,0.5,0.5,112.0,0.16666666666666666,63.96396396396396,2
Cust1667362,1,169,169.0,2024-09-13 17:50:00,8,8.0,2.64,2.64,42.24,42.24,WF,1.0,0.0,1.0,169.0,2.64,0.0,0.0,0.0,1.0,0.0,112.0,0.08333333333333333,64.01515151515152,2
Cust1667408,1,397,397.0,2024-09-09 17:52:00,20,20.0,6.2,6.2,99.2,99.2,WF,1.0,0.0,1.0,397.0,6.2,0.0,0.0,0.0,1.0,0.0,116.0,0.08333333333333333,64.03225806451613,2
Cust1667480,1,432,432.0,2024-09-06 19:28:00,11,11.0,4.5,4.5,108.0,108.0,WSI,1.0,0.0,1.0,432.0,4.5,0.0,0.0,0.0,1.0,0.0,119.0,0.08333333333333333,96.0,2
Cust1667607,1,1065,1065.0,2024-09-08 18:03:00,17,17.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,1065.0,17.0,0.0,1.0,117.0,0.08333333333333333,0.0,1
Cust1667882,2,272,136.0,2024-09-09 17:41:00,7,3.5,2.2600000000000002,1.1300000000000001,0.0,0.0,WSI,1.0,0.0,2.0,272.0,2.2600000000000002,0.0,0.0,0.0,1.0,0.0,116.0,0.16666666666666666,120.35398230088494,2
Cust1668103,1,600,600.0,2024-09-22 12:44:00,4,4.0,0.0,0.0,0.0,0.0,SHC,1.0,0.0,0.0,0.0,0.0,1.0,600.0,4.0,0.0,1.0,103.0,0.08333333333333333,0.0,1
Cust1670482,1,160,160.0,2024-09-14 22:06:00,8,8.0,2.5,2.5,40.0,40.0,WF,1.0,0.0,1.0,160.0,2.5,0.0,0.0,0.0,1.0,0.0,111.0,0.08333333333333333,64.0,2
Cust1676805,2,452,226.0,2024-09-10 17:36:00,15,7.5,3.52,1.76,0.0,0.0,CL,1.0,0.0,1.0,282.0,3.52,1.0,170.0,2.0,0.5,0.5,115.0,0.16666666666666666,80.11363636363636,2
Cust1678010,5,990,198.0,2024-10-03 15:30:00,28,5.6,6.37,1.274,0.0,0.0,WSI,1.0,0.0,4.0,765.0,6.37,1.0,225.0,1.0,0.8,0.2,92.0,0.4166666666666667,120.09419152276296,2
Cust1678038,2,672,336.0,2024-09-28 16:51:00,24,12.0,8.4,4.2,0.0,0.0,WF,1.0,0.0,2.0,672.0,8.4,0.0,0.0,0.0,1.0,0.0,97.0,0.16666666666666666,80.0,2
Cust1678444,1,148,148.0,2024-09-10 13:32:00,9,9.0,2.32,2.32,37.12,37.12,WF,1.0,0.0,1.0,148.0,2.32,0.0,0.0,0.0,1.0,0.0,115.0,0.08333333333333333,63.793103448275865,2
Cust1680642,1,256,256.0,2024-09-19 16:19:00,1,1.0,0.0,0.0,64.0,64.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,256.0,1.0,0.0,1.0,106.0,0.08333333333333333,0.0,1
Cust1681246,1,190,190.0,2024-09-15 12:27:00,2,2.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,190.0,2.0,0.0,1.0,110.0,0.08333333333333333,0.0,1
Cust1681338,2,845,422.5,2024-10-11 19:34:00,8,4.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,2.0,845.0,8.0,0.0,1.0,84.0,0.16666666666666666,0.0,1
Cust1683344,4,1508,377.0,2024-09-20 17:47:00,32,8.0,8.16,2.04,0.0,0.0,CL,0.5,0.0,2.0,653.0,8.16,2.0,855.0,5.0,0.5,0.5,105.0,0.3333333333333333,80.02450980392156,2
Cust1683542,1,455,455.0,2024-10-06 13:59:00,3,3.0,0.0,0.0,0.0,0.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,455.0,3.0,0.0,1.0,89.0,0.08333333333333333,0.0,1
Cust1685891,1,227,227.0,2024-09-16 19:13:00,9,9.0,2.84,2.84,0.0,0.0,WF,1.0,0.0,1.0,227.0,2.84,0.0,0.0,0.0,1.0,0.0,109.0,0.08333333333333333,79.92957746478874,2
Cust1686230,2,2218,1109.0,2024-09-28 12:07:00,16,8.0,0.53,0.265,0.0,0.0,"CL, SHC",1.0,0.0,1.0,63.0,0.53,1.0,2155.0,13.0,0.5,0.5,97.0,0.16666666666666666,118.86792452830188,2
Cust1687462,5,1312,262.4,2024-12-01 22:58:00,31,6.2,4.42,0.884,26.4,132.0,CL,1.0,0.0,2.0,374.0,4.42,3.0,938.0,11.0,0.4,0.6,33.0,0.4166666666666667,84.61538461538461,2
Cust1687506,1,229,229.0,2024-09-30 19:28:00,5,5.0,2.39,2.39,57.36,57.36,WSI,1.0,0.0,1.0,229.0,2.39,0.0,0.0,0.0,1.0,0.0,95.0,0.08333333333333333,95.81589958158996,2
Cust1687549,5,3715,743.0,2024-11-22 19:44:00,85,17.0,14.69,2.9379999999999997,0.0,0.0,WSI,0.8,0.0,3.0,1960.0,14.69,2.0,1755.0,26.0,0.6,0.4,42.0,0.4166666666666667,133.42409802586795,2
Cust1687685,1,512,512.0,2024-12-07 14:27:00,4,4.0,0.0,0.0,128.0,128.0,SHC,1.0,0.0,0.0,0.0,0.0,1.0,512.0,4.0,0.0,1.0,27.0,0.08333333333333333,0.0,1
Cust1690181,4,1199,299.75,2024-10-05 18:31:00,28,7.0,5.88,1.47,19.0,76.0,CL,1.0,0.0,2.0,555.0,5.88,2.0,644.0,8.0,0.5,0.5,90.0,0.3333333333333333,94.38775510204081,2
Cust1690273,2,713,356.5,2024-10-06 14:04:00,23,11.5,6.65,3.325,0.0,0.0,WF,1.0,0.0,2.0,713.0,6.65,0.0,0.0,0.0,1.0,0.0,89.0,0.16666666666666666,107.21804511278195,2
Cust1692115,3,554,184.66666666666666,2024-11-21 16:46:00,21,7.0,6.82,2.2733333333333334,0.0,0.0,WF,1.0,0.0,3.0,554.0,6.82,0.0,0.0,0.0,1.0,0.0,43.0,0.25,81.2316715542522,2
Cust1694421,2,1022,511.0,2024-12-01 13:44:00,12,6.0,2.72,1.36,0.0,0.0,CL,1.0,0.0,1.0,252.0,2.72,1.0,770.0,2.0,0.5,0.5,33.0,0.16666666666666666,92.6470588235294,2
Cust1694862,1,659,659.0,2024-09-17 19:51:00,42,42.0,8.07,8.07,164.72,164.72,"WSI, WF",1.0,0.0,1.0,659.0,8.07,0.0,0.0,0.0,1.0,0.0,108.0,0.08333333333333333,81.66047087980174,2
Cust1695168,1,472,472.0,2024-09-22 19:52:00,4,4.0,0.0,0.0,118.0,118.0,CL,1.0,0.0,0.0,0.0,0.0,1.0,472.0,4.0,0.0,1.0,103.0,0.08333333333333333,0.0,1
